ip_address,is_reachable,is_vulnerable,is_infected
131.2.20.57,Y,N,N
131.2.22.8,Y,Y,N
131.2.23.22,Y,N,N
131.2.23.118,Y,N,N
131.2.24.28,Y,Y,N
131.2.26.109,Y,N,N
131.2.31.62,Y,N,N
131.2.33.151,Y,N,N
131.2.36.50,Y,Y,N
131.2.36.242,Y,Y,N
131.2.39.222,Y,Y,N
131.2.43.194,Y,N,N
131.2.53.88,N,N,N
131.2.57.241,Y,Y,N
131.2.60.226,Y,Y,N
131.2.60.228,Y,Y,N
131.2.61.106,Y,Y,N
131.2.61.162,Y,N,N
131.2.62.175,Y,Y,N
131.2.66.67,Y,N,N
131.2.70.229,N,N,N
131.2.72.248,Y,N,N
131.2.74.149,N,N,N
131.2.74.154,N,N,N
131.2.80.87,Y,Y,N
131.2.80.179,Y,N,N
131.2.88.186,Y,Y,N
131.2.89.86,Y,Y,N
131.2.90.71,Y,Y,N
131.2.93.217,Y,Y,N
131.2.105.177,Y,Y,N
131.2.110.232,Y,Y,N
131.2.111.57,Y,Y,N
131.2.114.132,Y,N,N
131.2.123.50,Y,N,N
131.2.132.109,N,N,N
131.2.132.197,Y,Y,N
131.2.135.143,N,N,N
131.2.138.178,Y,Y,N
131.2.144.204,Y,Y,N
131.2.151.206,Y,Y,N
131.2.156.169,N,N,N
131.2.159.164,Y,Y,N
131.2.163.78,Y,Y,N
131.2.166.46,Y,Y,N
131.2.171.153,N,N,N
131.2.177.29,Y,Y,N
131.2.177.33,Y,Y,N
131.2.177.245,Y,Y,N
131.2.184.52,Y,Y,N
131.2.189.61,Y,Y,N
131.2.189.214,Y,Y,N
131.2.190.229,Y,Y,N
131.2.193.80,N,N,N
131.2.194.229,Y,Y,N
131.2.195.227,N,N,N
131.2.199.245,Y,Y,N
131.2.203.234,N,N,N
131.2.204.250,Y,N,N
131.2.207.55,N,N,N
131.2.207.210,Y,Y,N
131.2.219.195,Y,Y,N
131.2.227.17,Y,Y,N
131.2.227.97,Y,N,N
131.2.227.175,Y,Y,N
131.2.232.250,N,N,N
131.2.239.89,N,N,N
131.2.254.124,Y,Y,N
132.1.20.166,Y,Y,N
132.1.21.172,Y,Y,N
132.1.23.213,Y,Y,N
132.1.25.214,Y,Y,N
132.1.27.125,Y,Y,N
132.1.60.25,Y,Y,N
132.1.60.108,Y,N,N
132.1.62.246,N,N,N
132.1.63.15,Y,Y,N
132.1.64.77,N,N,N
132.1.64.215,N,N,N
132.1.75.197,Y,Y,N
132.1.76.179,Y,Y,N
132.1.81.15,Y,Y,N
132.1.84.47,N,N,N
132.1.87.206,Y,Y,N
132.1.89.140,Y,Y,N
132.1.89.223,Y,Y,N
132.1.92.144,N,N,N
132.1.94.106,Y,Y,N
132.1.98.66,Y,Y,N
132.1.101.4,Y,N,N
132.1.102.192,Y,Y,N
132.1.109.168,Y,N,N
132.1.110.98,Y,N,N
132.1.111.220,Y,Y,N
132.1.116.153,Y,Y,N
132.1.116.157,Y,N,N
132.1.118.116,Y,Y,N
132.1.120.125,Y,N,N
132.1.122.56,Y,N,N
132.1.133.138,N,N,N
132.1.141.76,Y,Y,N
132.1.143.202,N,N,N
132.1.144.159,Y,Y,N
132.1.144.218,Y,Y,N
132.1.147.34,Y,Y,N
132.1.150.97,N,N,N
132.1.151.176,Y,N,N
132.1.160.117,Y,Y,N
132.1.161.17,N,N,N
132.1.164.94,Y,Y,N
132.1.168.222,Y,Y,N
132.1.175.124,N,N,N
132.1.193.190,Y,Y,N
132.1.199.219,Y,Y,N
132.1.204.239,Y,N,N
132.1.207.8,Y,N,N
132.1.218.172,Y,N,N
132.1.222.5,N,N,N
132.1.226.37,Y,N,N
132.1.227.76,Y,Y,N
132.1.228.50,Y,Y,N
132.1.229.65,Y,N,N
132.1.233.195,Y,N,N
132.1.242.23,Y,N,N
132.1.248.54,Y,Y,N
132.1.254.143,Y,Y,N
132.2.6.191,Y,N,N
132.2.11.89,Y,N,N
132.2.26.230,N,N,N
132.2.28.38,Y,N,N
132.2.28.106,Y,Y,N
132.2.31.81,Y,Y,N
132.2.31.88,N,N,N
132.2.34.3,Y,Y,N
132.2.34.14,Y,Y,N
132.2.36.62,N,N,N
132.2.37.180,Y,Y,N
132.2.39.175,N,N,N
132.2.41.118,Y,N,N
132.2.41.213,N,N,N
132.2.44.79,Y,Y,N
132.2.45.121,N,N,N
132.2.46.251,Y,Y,N
132.2.47.5,Y,Y,N
132.2.49.45,Y,N,N
132.2.49.233,Y,Y,N
132.2.52.246,Y,Y,N
132.2.55.117,Y,Y,N
132.2.57.38,Y,Y,N
132.2.60.144,Y,Y,N
132.2.66.196,N,N,N
132.2.67.211,Y,Y,N
132.2.68.248,Y,Y,N
132.2.82.56,N,N,N
132.2.82.213,Y,Y,N
132.2.87.176,Y,Y,N
132.2.88.215,Y,N,N
132.2.92.17,Y,Y,N
132.2.95.8,Y,Y,N
132.2.96.153,Y,Y,N
132.2.107.152,Y,Y,N
132.2.113.2,Y,Y,N
132.2.119.166,Y,Y,N
132.2.121.21,Y,N,N
132.2.126.195,Y,Y,N
132.2.129.18,Y,N,N
132.2.133.153,N,N,N
132.2.133.172,N,N,N
132.2.136.209,Y,Y,N
132.2.142.47,Y,Y,N
132.2.143.35,Y,Y,N
132.2.144.237,Y,Y,N
132.2.151.130,Y,N,N
132.2.153.132,Y,N,N
132.2.167.251,N,N,N
132.2.168.13,Y,N,N
132.2.168.163,Y,Y,N
132.2.171.28,Y,Y,N
132.2.171.147,Y,N,N
132.2.171.206,Y,N,N
132.2.172.48,Y,Y,N
132.2.172.201,Y,Y,N
132.2.178.63,Y,Y,N
132.2.178.203,Y,Y,N
132.2.181.241,N,N,N
132.2.183.148,Y,N,N
132.2.184.144,Y,Y,N
132.2.185.168,Y,N,N
132.2.186.34,Y,N,N
132.2.186.150,Y,Y,N
132.2.189.235,Y,Y,N
132.2.193.82,Y,Y,N
132.2.199.153,Y,Y,N
132.2.200.252,Y,Y,N
132.2.202.188,Y,Y,N
132.2.207.82,Y,N,N
132.2.214.156,Y,N,N
132.2.215.89,Y,N,N
132.2.225.116,Y,Y,N
132.2.236.253,Y,Y,N
132.2.239.212,Y,Y,N
132.2.239.250,Y,N,N
132.2.244.45,N,N,N
132.2.248.127,Y,N,N
132.2.254.112,Y,N,N
133.1.7.61,Y,Y,N
133.1.8.162,Y,N,N
133.1.11.200,Y,Y,N
133.1.28.247,Y,Y,N
133.1.38.230,Y,N,N
133.1.42.116,N,N,N
133.1.44.180,N,N,N
133.1.45.84,Y,Y,N
133.1.47.170,Y,Y,N
133.1.49.197,Y,N,N
133.1.52.129,Y,N,N
133.1.54.80,Y,Y,N
133.1.66.17,Y,Y,N
133.1.66.220,Y,Y,N
133.1.67.175,Y,Y,N
133.1.71.202,Y,Y,N
133.1.78.126,N,N,N
133.1.82.139,Y,N,N
133.1.82.222,Y,Y,N
133.1.85.6,N,N,N
133.1.89.146,Y,N,N
133.1.89.172,Y,Y,N
133.1.91.193,Y,Y,N
133.1.97.44,N,N,N
133.1.103.110,Y,Y,N
133.1.104.115,Y,Y,N
133.1.108.54,Y,Y,N
133.1.116.55,Y,Y,N
133.1.118.234,Y,Y,N
133.1.122.249,Y,Y,N
133.1.125.98,Y,Y,N
133.1.128.175,Y,N,N
133.1.132.53,Y,Y,N
133.1.133.125,Y,Y,N
133.1.133.159,N,N,N
133.1.135.168,Y,Y,N
133.1.138.16,N,N,N
133.1.141.46,Y,Y,N
133.1.141.57,N,N,N
133.1.142.134,Y,Y,N
133.1.146.104,Y,N,N
133.1.150.37,Y,N,N
133.1.151.206,Y,Y,N
133.1.159.45,Y,N,N
133.1.194.217,Y,Y,N
133.1.200.251,Y,Y,N
133.1.205.231,Y,N,N
133.1.212.49,Y,Y,N
133.1.213.31,N,N,N
133.1.218.83,Y,Y,N
133.1.219.195,Y,Y,N
133.1.231.51,Y,Y,N
133.1.233.135,N,N,N
133.1.250.51,Y,Y,N
133.1.251.40,Y,N,N
133.1.251.120,Y,N,N
133.1.253.227,Y,Y,N
133.2.1.134,N,N,N
133.2.5.174,Y,Y,N
133.2.7.34,Y,Y,N
133.2.19.139,N,N,N
133.2.26.98,Y,Y,N
133.2.27.18,N,N,N
133.2.37.164,Y,N,N
133.2.38.146,Y,N,N
133.2.50.220,Y,N,N
133.2.52.231,N,N,N
133.2.59.53,Y,Y,N
133.2.69.18,Y,Y,N
133.2.70.252,Y,Y,N
133.2.73.65,Y,N,N
133.2.77.114,Y,Y,N
133.2.82.83,Y,N,N
133.2.88.91,Y,Y,N
133.2.99.229,Y,Y,N
133.2.100.165,N,N,N
133.2.101.204,N,N,N
133.2.111.122,Y,Y,N
133.2.114.40,Y,Y,N
133.2.116.19,Y,N,N
133.2.116.222,Y,Y,N
133.2.121.89,Y,N,N
133.2.121.232,N,N,N
133.2.128.226,Y,Y,N
133.2.132.166,Y,Y,N
133.2.134.246,Y,N,N
133.2.142.221,Y,Y,N
133.2.143.111,Y,N,N
133.2.147.65,Y,Y,N
133.2.147.107,Y,Y,N
133.2.154.245,Y,N,N
133.2.158.69,N,N,N
133.2.158.139,Y,Y,N
133.2.165.74,Y,N,N
133.2.165.137,Y,Y,N
133.2.165.215,N,N,N
133.2.171.26,N,N,N
133.2.172.6,Y,N,N
133.2.176.62,Y,N,N
133.2.185.130,N,N,N
133.2.187.106,Y,Y,N
133.2.191.84,Y,Y,N
133.2.194.106,Y,Y,N
133.2.195.37,Y,Y,N
133.2.196.75,N,N,N
133.2.196.140,Y,Y,N
133.2.197.134,Y,N,N
133.2.217.178,Y,Y,N
133.2.221.123,Y,N,N
133.2.223.79,Y,Y,N
133.2.224.98,Y,N,N
133.2.232.126,Y,Y,N
133.2.236.99,N,N,N
133.2.241.24,Y,Y,N
133.2.243.113,N,N,N
133.2.244.92,Y,Y,N
133.2.250.48,Y,Y,N
133.2.251.10,Y,Y,N
133.2.254.50,Y,Y,N
134.1.3.225,N,N,N
134.1.8.168,Y,Y,N
134.1.13.223,Y,Y,N
134.1.14.209,N,N,N
134.1.16.55,Y,N,N
134.1.29.225,Y,Y,N
134.1.32.81,Y,Y,N
134.1.47.17,Y,N,N
134.1.49.65,Y,Y,N
134.1.51.38,N,N,N
134.1.57.113,Y,N,N
134.1.61.116,Y,N,N
134.1.66.80,Y,N,N
134.1.68.13,Y,Y,N
134.1.72.120,Y,N,N
134.1.73.87,Y,Y,N
134.1.75.114,Y,Y,N
134.1.77.147,Y,Y,N
134.1.77.188,Y,Y,N
134.1.78.182,Y,Y,N
134.1.82.5,Y,Y,N
134.1.82.126,Y,Y,N
134.1.84.63,Y,Y,N
134.1.87.20,Y,Y,N
134.1.88.213,Y,Y,N
134.1.92.219,N,N,N
134.1.94.148,Y,Y,N
134.1.96.127,Y,Y,N
134.1.101.189,Y,N,N
134.1.107.7,Y,Y,N
134.1.107.20,N,N,N
134.1.115.41,Y,Y,N
134.1.116.56,Y,Y,N
134.1.118.202,Y,Y,N
134.1.120.243,N,N,N
134.1.134.97,Y,Y,N
134.1.135.92,Y,Y,N
134.1.139.218,Y,Y,N
134.1.139.225,Y,Y,N
134.1.141.77,N,N,N
134.1.142.1,Y,Y,N
134.1.142.129,Y,N,N
134.1.143.192,Y,Y,N
134.1.170.201,Y,N,N
134.1.175.169,Y,N,N
134.1.176.217,Y,N,N
134.1.182.54,N,N,N
134.1.186.62,Y,Y,N
134.1.188.116,Y,Y,N
134.1.189.101,N,N,N
134.1.190.138,Y,Y,N
134.1.192.50,Y,N,N
134.1.196.92,Y,Y,N
134.1.204.19,Y,Y,N
134.1.207.52,Y,Y,N
134.1.210.179,Y,Y,N
134.1.212.77,Y,N,N
134.1.214.154,N,N,N
134.1.217.222,Y,Y,N
134.1.233.24,Y,Y,N
134.1.240.53,Y,Y,N
134.1.246.1,Y,Y,N
134.1.251.70,Y,Y,N
134.2.4.237,Y,Y,N
134.2.10.27,Y,Y,N
134.2.12.2,Y,Y,N
134.2.16.55,Y,Y,N
134.2.17.44,Y,N,N
134.2.18.197,Y,Y,N
134.2.19.26,Y,Y,N
134.2.26.201,Y,N,N
134.2.28.124,Y,Y,N
134.2.31.90,N,N,N
134.2.40.126,Y,Y,N
134.2.45.88,Y,N,N
134.2.52.211,Y,Y,N
134.2.54.47,Y,Y,N
134.2.56.207,Y,Y,N
134.2.57.192,Y,Y,N
134.2.58.183,Y,Y,N
134.2.59.222,Y,N,N
134.2.60.155,Y,Y,N
134.2.64.6,Y,Y,N
134.2.64.62,N,N,N
134.2.65.138,Y,Y,N
134.2.72.34,Y,Y,N
134.2.81.230,N,N,N
134.2.84.75,Y,Y,N
134.2.86.16,Y,Y,N
134.2.87.146,Y,Y,N
134.2.92.69,Y,Y,N
134.2.97.73,Y,Y,N
134.2.97.247,Y,Y,N
134.2.98.150,Y,Y,N
134.2.100.204,Y,N,N
134.2.103.192,Y,Y,N
134.2.106.66,Y,Y,N
134.2.108.187,N,N,N
134.2.118.59,Y,N,N
134.2.120.84,Y,Y,N
134.2.122.8,Y,Y,N
134.2.126.82,Y,Y,N
134.2.126.138,Y,N,N
134.2.130.28,Y,Y,N
134.2.133.88,N,N,N
134.2.134.22,N,N,N
134.2.139.93,Y,Y,N
134.2.151.186,Y,N,N
134.2.161.204,Y,N,N
134.2.164.138,N,N,N
134.2.168.174,N,N,N
134.2.173.192,N,N,N
134.2.177.178,Y,N,N
134.2.181.228,Y,Y,N
134.2.192.10,Y,Y,N
134.2.199.61,N,N,N
134.2.208.62,Y,N,N
134.2.211.72,Y,Y,N
134.2.214.34,N,N,N
134.2.219.214,Y,Y,N
134.2.221.10,Y,Y,N
134.2.225.66,Y,Y,N
134.2.226.160,Y,Y,N
134.2.236.51,Y,Y,N
134.2.236.89,Y,Y,N
134.2.237.78,Y,Y,N
134.2.252.91,Y,N,N
135.1.28.213,Y,Y,N
135.1.31.225,Y,Y,N
135.1.32.123,Y,Y,N
135.1.33.37,Y,Y,N
135.1.38.40,Y,N,N
135.1.38.161,Y,N,N
135.1.41.85,N,N,N
135.1.44.42,Y,Y,N
135.1.45.3,Y,Y,N
135.1.51.30,Y,Y,N
135.1.54.180,N,N,N
135.1.55.154,Y,N,N
135.1.55.192,Y,Y,N
135.1.61.209,Y,N,N
135.1.68.203,Y,Y,N
135.1.71.92,Y,Y,N
135.1.80.184,Y,N,N
135.1.80.228,Y,N,N
135.1.82.79,Y,N,N
135.1.83.131,Y,N,N
135.1.84.34,Y,Y,N
135.1.97.10,Y,N,N
135.1.101.114,Y,N,N
135.1.101.249,N,N,N
135.1.103.214,Y,N,N
135.1.105.220,N,N,N
135.1.107.192,Y,Y,N
135.1.109.219,Y,Y,N
135.1.110.58,Y,Y,N
135.1.112.60,Y,Y,N
135.1.112.113,Y,Y,N
135.1.114.127,Y,Y,N
135.1.117.55,Y,Y,N
135.1.118.47,N,N,N
135.1.125.139,Y,N,N
135.1.125.160,Y,N,N
135.1.136.111,Y,Y,N
135.1.139.16,Y,Y,N
135.1.139.180,Y,Y,N
135.1.144.160,Y,Y,N
135.1.154.142,Y,N,N
135.1.161.211,Y,Y,N
135.1.165.210,N,N,N
135.1.176.253,Y,N,N
135.1.178.48,Y,Y,N
135.1.179.18,Y,N,N
135.1.186.112,Y,Y,N
135.1.201.165,Y,Y,N
135.1.202.96,Y,Y,N
135.1.204.7,Y,N,N
135.1.204.18,Y,N,N
135.1.204.234,N,N,N
135.1.207.44,N,N,N
135.1.208.64,Y,Y,N
135.1.211.26,Y,Y,N
135.1.212.199,Y,Y,N
135.1.214.81,Y,N,N
135.1.216.34,Y,Y,N
135.1.216.118,Y,Y,N
135.1.219.217,Y,Y,N
135.1.222.210,N,N,N
135.1.223.100,Y,N,N
135.1.226.172,Y,Y,N
135.1.228.51,N,N,N
135.1.231.86,Y,Y,N
135.1.234.33,Y,Y,N
135.1.236.171,Y,Y,N
135.1.236.215,Y,N,N
135.1.242.182,Y,Y,N
135.1.244.7,Y,Y,N
135.1.248.192,N,N,N
135.2.2.88,Y,N,N
135.2.4.52,Y,Y,N
135.2.12.195,Y,Y,N
135.2.21.111,Y,Y,N
135.2.40.104,N,N,N
135.2.47.98,Y,N,N
135.2.47.239,Y,N,N
135.2.48.131,N,N,N
135.2.48.245,Y,Y,N
135.2.49.21,N,N,N
135.2.49.177,Y,N,N
135.2.54.33,Y,Y,N
135.2.54.126,Y,Y,N
135.2.54.140,Y,Y,N
135.2.59.135,N,N,N
135.2.60.203,Y,Y,N
135.2.61.24,Y,N,N
135.2.65.141,Y,N,N
135.2.76.164,Y,Y,N
135.2.82.158,Y,Y,N
135.2.88.172,Y,Y,N
135.2.91.188,N,N,N
135.2.91.242,Y,Y,N
135.2.93.18,Y,Y,N
135.2.94.125,Y,Y,N
135.2.94.196,Y,Y,N
135.2.100.137,Y,N,N
135.2.104.74,Y,Y,N
135.2.104.130,Y,Y,N
135.2.108.212,N,N,N
135.2.109.41,N,N,N
135.2.117.177,Y,N,N
135.2.118.51,Y,Y,N
135.2.118.74,Y,Y,N
135.2.118.136,Y,Y,N
135.2.120.1,Y,Y,N
135.2.126.151,Y,Y,N
135.2.129.92,Y,Y,N
135.2.131.101,Y,Y,N
135.2.133.239,Y,N,N
135.2.135.48,Y,Y,N
135.2.135.191,Y,N,N
135.2.136.1,N,N,N
135.2.137.133,N,N,N
135.2.137.206,Y,Y,N
135.2.138.144,Y,Y,N
135.2.142.220,N,N,N
135.2.156.30,Y,N,N
135.2.162.135,Y,N,N
135.2.165.15,Y,N,N
135.2.165.35,Y,Y,N
135.2.165.69,Y,Y,N
135.2.166.154,Y,N,N
135.2.168.117,Y,Y,N
135.2.170.44,Y,N,N
135.2.174.116,N,N,N
135.2.179.9,Y,Y,N
135.2.194.73,Y,N,N
135.2.197.58,Y,Y,N
135.2.198.249,Y,N,N
135.2.199.151,Y,N,N
135.2.207.167,Y,N,N
135.2.209.121,Y,Y,N
135.2.211.35,N,N,N
135.2.214.222,Y,Y,N
135.2.216.61,Y,N,N
135.2.216.168,Y,N,N
135.2.222.180,Y,Y,N
135.2.231.60,Y,Y,N
135.2.235.175,Y,Y,N
135.2.235.185,N,N,N
135.2.247.70,Y,Y,N
135.2.248.156,N,N,N
135.2.251.94,Y,Y,N
135.2.254.157,Y,N,N
136.1.7.126,Y,N,N
136.1.9.151,N,N,N
136.1.10.197,Y,N,N
136.1.15.49,Y,N,N
136.1.25.7,Y,N,N
136.1.25.159,Y,Y,N
136.1.30.180,N,N,N
136.1.32.100,Y,Y,N
136.1.37.65,Y,Y,N
136.1.38.25,Y,Y,N
136.1.38.215,Y,Y,N
136.1.42.148,N,N,N
136.1.42.159,Y,Y,N
136.1.43.19,Y,Y,N
136.1.52.160,Y,Y,N
136.1.53.203,Y,N,N
136.1.68.192,Y,Y,N
136.1.71.167,Y,N,N
136.1.74.64,Y,Y,N
136.1.76.118,Y,Y,N
136.1.79.175,Y,Y,N
136.1.84.1,N,N,N
136.1.84.31,Y,N,N
136.1.85.35,Y,Y,N
136.1.86.89,Y,Y,N
136.1.91.105,Y,Y,N
136.1.93.55,N,N,N
136.1.93.135,N,N,N
136.1.93.252,Y,Y,N
136.1.94.20,N,N,N
136.1.96.45,Y,Y,N
136.1.97.103,N,N,N
136.1.98.43,Y,Y,N
136.1.98.114,Y,Y,N
136.1.112.152,Y,N,N
136.1.114.131,Y,Y,N
136.1.116.33,Y,Y,N
136.1.122.252,Y,Y,N
136.1.132.62,Y,Y,N
136.1.133.127,Y,N,N
136.1.137.193,Y,Y,N
136.1.139.2,N,N,N
136.1.143.113,N,N,N
136.1.144.202,Y,Y,N
136.1.145.140,Y,Y,N
136.1.150.204,Y,N,N
136.1.153.74,Y,Y,N
136.1.161.51,Y,Y,N
136.1.167.53,Y,N,N
136.1.173.7,Y,Y,N
136.1.176.123,Y,Y,N
136.1.178.130,Y,Y,N
136.1.181.108,N,N,N
136.1.185.24,Y,Y,N
136.1.187.112,Y,N,N
136.1.196.178,Y,Y,N
136.1.200.236,Y,Y,N
136.1.205.203,Y,Y,N
136.1.208.79,Y,Y,N
136.1.212.60,Y,Y,N
136.1.215.233,Y,Y,N
136.1.221.123,N,N,N
136.1.222.179,Y,N,N
136.1.223.86,Y,Y,N
136.1.223.162,Y,Y,N
136.1.228.39,N,N,N
136.1.232.235,Y,N,N
136.1.242.166,Y,Y,N
136.1.246.92,N,N,N
136.1.251.205,Y,N,N
136.2.5.6,Y,Y,N
136.2.6.4,Y,N,N
136.2.7.229,Y,N,N
136.2.13.93,Y,Y,N
136.2.15.202,Y,Y,N
136.2.19.194,Y,Y,N
136.2.34.47,Y,Y,N
136.2.38.157,N,N,N
136.2.44.121,Y,N,N
136.2.46.109,Y,N,N
136.2.54.245,N,N,N
136.2.61.140,N,N,N
136.2.65.4,Y,Y,N
136.2.65.9,N,N,N
136.2.71.158,Y,N,N
136.2.86.139,Y,N,N
136.2.88.209,Y,Y,N
136.2.91.172,Y,Y,N
136.2.92.132,Y,Y,N
136.2.96.18,Y,N,N
136.2.99.238,Y,N,N
136.2.107.92,Y,Y,N
136.2.108.123,N,N,N
136.2.110.197,N,N,N
136.2.111.1,Y,Y,N
136.2.124.122,Y,Y,N
136.2.124.183,Y,N,N
136.2.125.163,Y,Y,N
136.2.130.104,Y,Y,N
136.2.133.107,Y,Y,N
136.2.135.201,Y,Y,N
136.2.135.246,Y,Y,N
136.2.139.24,Y,Y,N
136.2.142.92,N,N,N
136.2.152.122,Y,Y,N
136.2.153.112,Y,Y,N
136.2.155.125,Y,Y,N
136.2.163.107,Y,Y,N
136.2.167.236,Y,N,N
136.2.175.223,Y,Y,N
136.2.177.99,Y,N,N
136.2.178.116,Y,N,N
136.2.182.162,Y,Y,N
136.2.185.44,Y,Y,N
136.2.189.135,N,N,N
136.2.191.138,Y,N,N
136.2.193.162,Y,Y,N
136.2.200.223,Y,Y,N
136.2.201.244,N,N,N
136.2.203.89,Y,N,N
136.2.206.43,Y,N,N
136.2.210.99,Y,Y,N
136.2.211.177,Y,Y,N
136.2.211.187,Y,Y,N
136.2.212.82,Y,Y,N
136.2.213.236,Y,Y,N
136.2.214.184,Y,Y,N
136.2.216.105,N,N,N
136.2.217.245,Y,Y,N
136.2.219.143,Y,N,N
136.2.222.62,Y,Y,N
136.2.223.119,Y,N,N
136.2.227.144,Y,Y,N
136.2.227.232,Y,Y,N
136.2.232.172,N,N,N
136.2.236.31,Y,Y,N
136.2.238.18,Y,Y,N
136.2.238.155,Y,N,N
136.2.245.238,Y,N,N
136.2.248.240,Y,Y,N
136.2.250.35,N,N,N
137.1.3.205,Y,Y,N
137.1.5.84,Y,Y,N
137.1.5.136,Y,N,N
137.1.8.94,Y,Y,N
137.1.8.222,Y,Y,N
137.1.10.165,N,N,N
137.1.11.254,N,N,N
137.1.15.76,Y,N,N
137.1.21.196,N,N,N
137.1.24.209,Y,Y,N
137.1.25.48,Y,Y,N
137.1.30.236,Y,Y,N
137.1.32.6,Y,Y,N
137.1.35.159,Y,N,N
137.1.44.86,Y,Y,N
137.1.48.54,Y,Y,N
137.1.54.105,Y,Y,N
137.1.56.138,Y,N,N
137.1.61.97,Y,N,N
137.1.63.135,Y,Y,N
137.1.63.176,Y,Y,N
137.1.69.174,Y,N,N
137.1.71.119,Y,N,N
137.1.72.207,Y,N,N
137.1.75.114,Y,Y,N
137.1.80.25,Y,Y,N
137.1.82.147,Y,Y,N
137.1.87.253,Y,Y,N
137.1.100.248,Y,Y,N
137.1.105.215,Y,Y,N
137.1.108.145,Y,Y,N
137.1.111.249,N,N,N
137.1.116.184,Y,Y,N
137.1.117.10,Y,Y,N
137.1.117.111,Y,Y,N
137.1.126.87,N,N,N
137.1.126.165,Y,N,N
137.1.132.219,Y,N,N
137.1.138.159,Y,N,N
137.1.140.62,Y,Y,N
137.1.143.176,Y,Y,N
137.1.143.187,Y,Y,N
137.1.150.174,Y,Y,N
137.1.151.155,Y,N,N
137.1.151.180,Y,N,N
137.1.154.225,N,N,N
137.1.155.10,Y,Y,N
137.1.156.39,Y,Y,N
137.1.161.108,Y,Y,N
137.1.169.142,Y,Y,N
137.1.170.57,Y,N,N
137.1.171.3,Y,Y,N
137.1.172.124,Y,Y,N
137.1.175.146,Y,N,N
137.1.176.152,Y,Y,N
137.1.190.251,N,N,N
137.1.191.98,Y,N,N
137.1.194.200,Y,Y,N
137.1.208.22,Y,Y,N
137.1.210.179,Y,Y,N
137.1.223.108,N,N,N
137.1.230.213,Y,N,N
137.1.233.42,Y,Y,N
137.1.235.181,Y,N,N
137.1.238.207,Y,Y,N
137.1.243.16,Y,Y,N
137.1.243.152,N,N,N
137.1.245.121,N,N,N
137.1.251.194,Y,Y,N
137.2.4.217,Y,Y,N
137.2.8.28,Y,N,N
137.2.12.41,Y,Y,N
137.2.13.72,Y,N,N
137.2.19.12,Y,Y,N
137.2.19.214,Y,Y,N
137.2.19.250,N,N,N
137.2.34.88,N,N,N
137.2.37.204,Y,Y,N
137.2.38.27,Y,N,N
137.2.39.168,Y,N,N
137.2.40.41,Y,Y,N
137.2.55.30,Y,N,N
137.2.57.196,Y,Y,N
137.2.57.208,Y,N,N
137.2.59.78,N,N,N
137.2.61.52,Y,N,N
137.2.66.35,Y,Y,N
137.2.73.170,Y,N,N
137.2.75.34,N,N,N
137.2.78.105,N,N,N
137.2.80.128,Y,N,N
137.2.88.169,Y,Y,N
137.2.89.103,Y,Y,N
137.2.89.232,N,N,N
137.2.91.107,N,N,N
137.2.92.207,Y,N,N
137.2.93.253,N,N,N
137.2.97.24,N,N,N
137.2.99.70,Y,Y,N
137.2.99.146,Y,Y,N
137.2.100.3,Y,Y,N
137.2.100.160,Y,Y,N
137.2.114.179,Y,Y,N
137.2.117.185,Y,N,N
137.2.118.58,Y,N,N
137.2.121.247,N,N,N
137.2.124.194,Y,Y,N
137.2.129.110,N,N,N
137.2.136.100,Y,Y,N
137.2.141.117,Y,Y,N
137.2.143.127,Y,Y,N
137.2.143.134,Y,N,N
137.2.145.230,Y,Y,N
137.2.146.154,N,N,N
137.2.155.83,Y,Y,N
137.2.158.203,Y,N,N
137.2.161.46,Y,Y,N
137.2.165.29,Y,Y,N
137.2.171.246,N,N,N
137.2.179.155,Y,Y,N
137.2.183.235,Y,N,N
137.2.184.83,Y,Y,N
137.2.185.25,Y,Y,N
137.2.188.127,Y,N,N
137.2.189.21,Y,Y,N
137.2.190.127,Y,Y,N
137.2.190.132,N,N,N
137.2.198.73,Y,N,N
137.2.204.94,N,N,N
137.2.204.209,Y,Y,N
137.2.205.81,Y,Y,N
137.2.208.4,Y,Y,N
137.2.211.79,N,N,N
137.2.212.146,Y,Y,N
137.2.215.142,Y,Y,N
137.2.220.53,Y,Y,N
137.2.220.118,N,N,N
137.2.223.199,Y,N,N
137.2.230.207,Y,Y,N
137.2.231.74,Y,N,N
137.2.235.183,Y,Y,N
137.2.246.118,N,N,N
137.2.252.120,N,N,N
138.1.21.137,Y,N,N
138.1.26.169,Y,Y,N
138.1.27.154,N,N,N
138.1.28.234,N,N,N
138.1.30.173,Y,N,N
138.1.36.135,Y,Y,N
138.1.41.175,Y,Y,N
138.1.49.219,N,N,N
138.1.49.242,Y,Y,N
138.1.60.151,Y,N,N
138.1.60.179,Y,Y,N
138.1.63.91,Y,Y,N
138.1.71.35,Y,Y,N
138.1.73.188,Y,N,N
138.1.76.167,Y,N,N
138.1.78.199,Y,N,N
138.1.80.205,Y,Y,N
138.1.85.250,Y,N,N
138.1.94.116,Y,Y,N
138.1.94.209,N,N,N
138.1.100.96,Y,N,N
138.1.103.115,N,N,N
138.1.108.5,N,N,N
138.1.110.82,Y,Y,N
138.1.110.155,Y,Y,N
138.1.115.42,Y,Y,N
138.1.118.42,Y,Y,N
